State,Year,Quarter,Transaction_Type,Transaction_Count,Transaction_Amount
meghalaya,2022,4,Financial Services,3544,3564357.119764914
meghalaya,2022,4,Others,7124,4671532.630633753
meghalaya,2023,1,Peer-to-peer payments,2111009,8309060918.0
meghalaya,2023,1,Merchant payments,1232691,1407372935.0
meghalaya,2023,1,Recharge & bill payments,810151,358800191.0
meghalaya,2023,1,Financial Services,3991,4692287.0
meghalaya,2023,1,Others,6863,4914284.0
meghalaya,2023,2,Peer-to-peer payments,2509275,8997569260.0
meghalaya,2023,2,Merchant payments,1701913,1698962028.0
meghalaya,2023,2,Recharge & bill payments,855108,378639410.0
meghalaya,2023,2,Financial Services,4075,4633858.0
meghalaya,2023,2,Others,6841,4701930.0
meghalaya,2023,3,Peer-to-peer payments,2926582,9081363888.0
meghalaya,2023,3,Merchant payments,2199365,1940467487.0
meghalaya,2023,3,Recharge & bill payments,893594,376288929.0
meghalaya,2023,3,Financial Services,4709,4394372.0
meghalaya,2023,3,Others,5592,4118404.0
meghalaya,2023,4,Peer-to-peer payments,3588204,11051189244.0
meghalaya,2023,4,Merchant payments,2747430,2399606416.0
meghalaya,2023,4,Recharge & bill payments,919773,412031812.0
meghalaya,2023,4,Financial Services,6221,6157396.0
meghalaya,2023,4,Others,6756,4073824.0
mizoram,2021,1,Peer-to-peer payments,156386,982955112.1892779
mizoram,2021,1,Recharge & bill payments,128055,45558278.22323953
mizoram,2021,1,Merchant payments,43511,70289687.94622748
mizoram,2021,1,Financial Services,648,1330632.9787811027
mizoram,2021,1,Others,975,971875.6084117102
mizoram,2021,2,Peer-to-peer payments,173064,995581952.903405
mizoram,2021,2,Recharge & bill payments,161763,56059844.239659324
mizoram,2021,2,Merchant payments,57877,69528721.40156102
mizoram,2021,2,Financial Services,611,710657.5065644829
mizoram,2021,2,Others,1025,993297.250902934
mizoram,2021,3,Peer-to-peer payments,224873,1290523196.259221
mizoram,2021,3,Recharge & bill payments,177281,67493206.62394348
mizoram,2021,3,Merchant payments,74553,113697005.89820999
mizoram,2021,3,Financial Services,522,806905.9729422838
mizoram,2021,3,Others,1300,1228335.4576346257
mizoram,2021,4,Peer-to-peer payments,272209,1545255603.4119103
mizoram,2021,4,Recharge & bill payments,179405,67548806.84754582
mizoram,2021,4,Merchant payments,99265,154183940.72826496
mizoram,2021,4,Financial Services,695,2202285.707728365
mizoram,2021,4,Others,1755,1475104.827591939
mizoram,2022,1,Peer-to-peer payments,302740,1691281089.989316
mizoram,2022,1,Recharge & bill payments,190137,76541062.33691595
mizoram,2022,1,Merchant payments,109669,174157725.41469872
mizoram,2022,1,Financial Services,731,1657575.282816791
mizoram,2022,1,Others,1640,1521510.587498479
mizoram,2022,2,Peer-to-peer payments,332102,1739114390.3016624
mizoram,2022,2,Recharge & bill payments,172281,70775723.34635986
mizoram,2022,2,Merchant payments,137279,191484723.76839563
mizoram,2022,2,Financial Services,656,801633.2114598342
mizoram,2022,2,Others,1659,1010096.4810587188
mizoram,2022,3,Peer-to-peer payments,349715,1665955694.9848173
mizoram,2022,3,Recharge & bill payments,156874,68463689.80469275
mizoram,2022,3,Merchant payments,150320,209934220.28326848
mizoram,2022,3,Financial Services,802,880187.5512756812
mizoram,2022,3,Others,1327,1031819.4438998674
mizoram,2022,4,Peer-to-peer payments,378295,1750113148.3068104
mizoram,2022,4,Merchant payments,164389,222455759.17733783
mizoram,2022,4,Recharge & bill payments,148573,63477925.042983845
mizoram,2022,4,Financial Services,932,949850.198945797
mizoram,2022,4,Others,1585,914402.5369417528
mizoram,2023,1,Peer-to-peer payments,593994,2560331179.0
mizoram,2023,1,Recharge & bill payments,234313,98553348.0
mizoram,2023,1,Merchant payments,221560,293428579.0
mizoram,2023,1,Financial Services,1044,2065983.0
mizoram,2023,1,Others,1684,1243650.0
mizoram,2023,2,Peer-to-peer payments,673375,2715818146.0
mizoram,2023,2,Merchant payments,291229,369968035.0
mizoram,2023,2,Recharge & bill payments,241862,102587776.0
mizoram,2023,2,Financial Services,1144,2164348.0
mizoram,2023,2,Others,1320,1268271.0
mizoram,2023,3,Peer-to-peer payments,725656,2616686121.0
mizoram,2023,3,Merchant payments,343955,383487446.0
mizoram,2023,3,Recharge & bill payments,237526,100886209.0
mizoram,2023,3,Financial Services,1523,3916230.0
mizoram,2023,3,Others,1753,1154229.0
mizoram,2023,4,Peer-to-peer payments,809449,2937356157.0
mizoram,2023,4,Merchant payments,454911,486085794.0
mizoram,2023,4,Recharge & bill payments,233101,110530170.0
mizoram,2023,4,Financial Services,1693,6001935.0
mizoram,2023,4,Others,1574,866227.0
nagaland,2021,1,Peer-to-peer payments,477346,2841021698.4844904
nagaland,2021,1,Recharge & bill payments,376473,110095189.5931618
nagaland,2021,1,Merchant payments,116846,151202427.14605337
nagaland,2021,1,Financial Services,1511,1929643.694251965
nagaland,2021,1,Others,3721,3201525.695241506
nagaland,2021,2,Peer-to-peer payments,526966,2847731457.571479
nagaland,2021,2,Recharge & bill payments,453979,126962524.74536937
nagaland,2021,2,Merchant payments,144413,176831583.13676447
nagaland,2021,2,Financial Services,1624,1785915.6371230448
nagaland,2021,2,Others,3809,2982482.691132756
nagaland,2021,3,Peer-to-peer payments,667633,3536780176.7792263
nagaland,2021,3,Recharge & bill payments,474693,141172028.23897478
nagaland,2021,3,Merchant payments,208387,304493279.8158357
nagaland,2021,3,Financial Services,1437,1634878.888862805
nagaland,2021,3,Others,4642,3336484.2825483214
nagaland,2021,4,Peer-to-peer payments,819452,4335295237.9809065
nagaland,2021,4,Recharge & bill payments,492411,154359432.07659015
nagaland,2021,4,Merchant payments,311673,442578210.0882374
nagaland,2021,4,Financial Services,1790,2263055.5218537706
nagaland,2021,4,Others,6157,4587848.468888722
nagaland,2022,1,Peer-to-peer payments,963378,4798355631.574022
nagaland,2022,1,Recharge & bill payments,529038,175942440.62210858
nagaland,2022,1,Merchant payments,425336,563650239.9471383
nagaland,2022,1,Financial Services,2022,2503998.824974763
nagaland,2022,1,Others,6178,4499397.927512417
nagaland,2022,2,Peer-to-peer payments,1032542,4933041257.229492
nagaland,2022,2,Merchant payments,513456,640665988.1540827
nagaland,2022,2,Recharge & bill payments,479322,162238616.41478142
nagaland,2022,2,Financial Services,1547,1519503.219426635
nagaland,2022,2,Others,4462,2819984.0024981033
nagaland,2022,3,Peer-to-peer payments,990896,4568905305.863961
nagaland,2022,3,Merchant payments,467257,642368278.6360128
nagaland,2022,3,Recharge & bill payments,430854,148324294.67210707
nagaland,2022,3,Financial Services,1479,2345498.6025009975
nagaland,2022,3,Others,3627,2457117.2762476145
nagaland,2022,4,Peer-to-peer payments,1314122,5888068476.789
nagaland,2022,4,Merchant payments,647805,906834415.4525998
nagaland,2022,4,Recharge & bill payments,508230,170028535.796474
nagaland,2022,4,Financial Services,2104,1909585.0695077945
nagaland,2022,4,Others,3944,3125371.2064643847
nagaland,2023,1,Peer-to-peer payments,1499574,6682278926.0
nagaland,2023,1,Recharge & bill payments,594157,217058376.0
nagaland,2023,1,Merchant payments,586135,908765354.0
nagaland,2023,1,Financial Services,2116,3157626.0
nagaland,2023,1,Others,3588,3137572.0
nagaland,2023,2,Peer-to-peer payments,1617109,6785635810.0
nagaland,2023,2,Merchant payments,727260,1034147550.0
nagaland,2023,2,Recharge & bill payments,572760,197242689.0
nagaland,2023,2,Financial Services,2070,1698008.0
nagaland,2023,2,Others,2802,2675253.0
nagaland,2023,3,Peer-to-peer payments,1885439,7170452325.0
nagaland,2023,3,Merchant payments,941540,1233761672.0
nagaland,2023,3,Recharge & bill payments,589934,204490934.0
nagaland,2023,3,Financial Services,3255,5608850.0
nagaland,2023,3,Others,2163,1985892.0
nagaland,2023,4,Peer-to-peer payments,2108656,7951828073.0
nagaland,2023,4,Merchant payments,1114580,1506769625.0
nagaland,2023,4,Recharge & bill payments,569355,210015855.0
nagaland,2023,4,Financial Services,2722,4005037.0
nagaland,2023,4,Others,1866,1956832.0
odisha,2021,1,Peer-to-peer payments,54417515,181450436291.91052
odisha,2021,1,Merchant payments,38180718,25201936762.205833
odisha,2021,1,Recharge & bill payments,18633830,6552605937.545543
odisha,2021,1,Financial Services,87263,95064023.94844367
odisha,2021,1,Others,141032,97693172.7305285
odisha,2021,2,Peer-to-peer payments,66929109,208405882369.0544
odisha,2021,2,Merchant payments,39402607,29208847674.89984
odisha,2021,2,Recharge & bill payments,25183699,8024323050.14009
odisha,2021,2,Financial Services,102474,102761986.97553992
odisha,2021,2,Others,206448,122302396.20450994
odisha,2021,3,Peer-to-peer payments,85728576,251150860524.22568
odisha,2021,3,Merchant payments,64268830,43316348173.18004
odisha,2021,3,Recharge & bill payments,26943670,9025674783.404198
odisha,2021,3,Financial Services,97213,112383446.87807697
odisha,2021,3,Others,324385,175452005.353413
odisha,2021,4,Peer-to-peer payments,107560893,310704112799.8908
odisha,2021,4,Merchant payments,99512650,63383870318.30179
odisha,2021,4,Recharge & bill payments,26302130,10728834440.697895
odisha,2021,4,Financial Services,133004,147526652.49426866
odisha,2021,4,Others,416689,286705478.5345538
odisha,2022,1,Peer-to-peer payments,118999900,364447461107.48627
odisha,2022,1,Merchant payments,118108271,74302051597.7621
odisha,2022,1,Recharge & bill payments,26083549,12133153536.781809
odisha,2022,1,Financial Services,102802,118946014.37332995
odisha,2022,1,Others,338977,225699523.4203592
odisha,2022,2,Merchant payments,148544714,90369380298.62819
odisha,2022,2,Peer-to-peer payments,134717859,405793657448.2689
odisha,2022,2,Recharge & bill payments,29843263,13602640170.909237
odisha,2022,2,Financial Services,88649,95050158.46585183
odisha,2022,2,Others,257113,174284263.75509703
odisha,2022,3,Merchant payments,188143417,102889591517.77438
odisha,2022,3,Peer-to-peer payments,161912635,444439407187.0311
odisha,2022,3,Recharge & bill payments,36270166,16916650473.363901
odisha,2022,3,Financial Services,113961,114005498.98461477
odisha,2022,3,Others,247147,185902663.39600113
odisha,2022,4,Merchant payments,222167575,121470843740.33278
odisha,2022,4,Peer-to-peer payments,186438654,512124643103.06616
odisha,2022,4,Recharge & bill payments,36735289,18266150373.351486
odisha,2022,4,Financial Services,132033,149681749.30767313
odisha,2022,4,Others,241192,205745557.94232672
odisha,2023,1,Merchant payments,243616581,133278562001.0
odisha,2023,1,Peer-to-peer payments,198553747,595933691341.0
odisha,2023,1,Recharge & bill payments,40372356,24411906758.0
odisha,2023,1,Financial Services,127296,134484035.0
odisha,2023,1,Others,226108,210333528.0
odisha,2023,2,Merchant payments,282885225,147421475866.0
odisha,2023,2,Peer-to-peer payments,217285461,625263844732.0
odisha,2023,2,Recharge & bill payments,44095331,26269101096.0
odisha,2023,2,Financial Services,145204,188423267.0
odisha,2023,2,Others,186608,189209143.0
odisha,2023,3,Merchant payments,337194096,160182679944.0
odisha,2023,3,Peer-to-peer payments,239288791,651619933183.0
odisha,2023,3,Recharge & bill payments,45575270,28052828938.0
odisha,2023,3,Financial Services,174288,272020312.0
odisha,2023,3,Others,165158,170875747.0
odisha,2023,4,Merchant payments,401974050,192706056039.0
odisha,2023,4,Peer-to-peer payments,282995042,753723955251.0
odisha,2023,4,Recharge & bill payments,46794630,31909484745.0
odisha,2023,4,Financial Services,219343,295192794.0
odisha,2023,4,Others,154411,157176808.0
puducherry,2021,1,Peer-to-peer payments,1406958,4798646712.501943
puducherry,2021,1,Merchant payments,1385444,857787315.6292762
puducherry,2021,1,Recharge & bill payments,504499,231829246.92353857
puducherry,2021,1,Financial Services,5073,5953397.434996936
puducherry,2021,1,Others,7458,5092899.253895952
puducherry,2021,2,Peer-to-peer payments,1581221,5266478797.142263
puducherry,2021,2,Merchant payments,1437110,932602617.3169692
puducherry,2021,2,Recharge & bill payments,719252,289799593.1571478
puducherry,2021,2,Financial Services,4851,4980243.907969391
puducherry,2021,2,Others,8953,4973445.019544071
puducherry,2021,3,Merchant payments,2273996,1443176801.0606492
puducherry,2021,3,Peer-to-peer payments,2089199,6918396493.778431
puducherry,2021,3,Recharge & bill payments,741388,356068931.7441095
puducherry,2021,3,Financial Services,4733,5523949.081350253
puducherry,2021,3,Others,12410,6808255.349929206
puducherry,2021,4,Merchant payments,3052713,1864951565.928207
puducherry,2021,4,Peer-to-peer payments,2530821,8113722339.447034
puducherry,2021,4,Recharge & bill payments,762641,428453211.3120815
puducherry,2021,4,Financial Services,5995,7655925.10855468
puducherry,2021,4,Others,16640,8868759.43463589
puducherry,2022,1,Merchant payments,3723135,2199614586.4039083
puducherry,2022,1,Peer-to-peer payments,2901199,9407577501.769796
puducherry,2022,1,Recharge & bill payments,715338,460522863.7855054
puducherry,2022,1,Financial Services,6203,8184455.912082582
puducherry,2022,1,Others,13301,7575497.515363299
puducherry,2022,2,Merchant payments,4613049,2693234774.5574756
puducherry,2022,2,Peer-to-peer payments,3242208,10537267921.61604
puducherry,2022,2,Recharge & bill payments,773154,535604974.57621765
puducherry,2022,2,Financial Services,4914,6556452.522381971
puducherry,2022,2,Others,10362,6081132.496780836
puducherry,2022,3,Merchant payments,3992974,2322908508.7835197
puducherry,2022,3,Peer-to-peer payments,2474932,8058325855.623236
puducherry,2022,3,Recharge & bill payments,564285,463054690.5826355
puducherry,2022,3,Financial Services,4621,5514275.578545391
puducherry,2022,3,Others,5915,4514380.573011656
puducherry,2022,4,Merchant payments,4464977,2534351530.8368397
puducherry,2022,4,Peer-to-peer payments,2547018,8141612224.034059
puducherry,2022,4,Recharge & bill payments,531963,453692483.7752487
puducherry,2022,4,Financial Services,6073,7875178.045195433
puducherry,2022,4,Others,6096,4673460.483150147
puducherry,2023,1,Merchant payments,6210806,3316530650.0
puducherry,2023,1,Peer-to-peer payments,3253673,10233359658.0
puducherry,2023,1,Recharge & bill payments,665403,659444437.0
puducherry,2023,1,Financial Services,6899,7467930.0
puducherry,2023,1,Others,7514,5585831.0
puducherry,2023,2,Merchant payments,6947299,3741027689.0
puducherry,2023,2,Peer-to-peer payments,3454536,10911578720.0
puducherry,2023,2,Recharge & bill payments,716315,721293051.0
puducherry,2023,2,Financial Services,5894,7597615.0
puducherry,2023,2,Others,6282,5236182.0
puducherry,2023,3,Merchant payments,7931739,4179109351.0
puducherry,2023,3,Peer-to-peer payments,3700961,11504274941.0
puducherry,2023,3,Recharge & bill payments,733610,749217503.0
puducherry,2023,3,Financial Services,7290,7192768.0
puducherry,2023,3,Others,6041,4697276.0
puducherry,2023,4,Merchant payments,8375075,4370563512.0
puducherry,2023,4,Peer-to-peer payments,3860142,11819316619.0
puducherry,2023,4,Recharge & bill payments,737154,820859102.0
puducherry,2023,4,Financial Services,7952,9479756.0
puducherry,2023,4,Others,5840,4291561.0
punjab,2021,1,Peer-to-peer payments,10951083,46908632143.31532
punjab,2021,1,Merchant payments,9333364,7651004598.907397
punjab,2021,1,Recharge & bill payments,6332928,3980874403.2760215
punjab,2021,1,Financial Services,43094,52009482.41407214
punjab,2021,1,Others,110366,98366463.19387978
punjab,2021,2,Peer-to-peer payments,13180933,55282486111.30394
punjab,2021,2,Merchant payments,11225598,9710508482.436422
punjab,2021,2,Recharge & bill payments,7591039,4370756868.518326
punjab,2021,2,Financial Services,46218,53309051.06501615
punjab,2021,2,Others,127460,113998049.29147904
punjab,2021,3,Peer-to-peer payments,17024782,66149902036.358826
punjab,2021,3,Merchant payments,16837685,14103740968.543571
punjab,2021,3,Recharge & bill payments,8465739,5540272095.274853
punjab,2021,3,Financial Services,43789,63576666.590925634
punjab,2021,3,Others,161494,135069073.84402025
punjab,2021,4,Merchant payments,22669743,20753662875.546524
punjab,2021,4,Peer-to-peer payments,20663881,83611403637.31992
punjab,2021,4,Recharge & bill payments,8765579,6107473171.935022
punjab,2021,4,Financial Services,58581,86356456.60324252
punjab,2021,4,Others,201576,151230100.5948589
punjab,2022,1,Merchant payments,25979197,23217511696.823074
punjab,2022,1,Peer-to-peer payments,22354946,88645204328.52362
punjab,2022,1,Recharge & bill payments,9188439,6317909908.645241
punjab,2022,1,Financial Services,57561,83933665.00820544
punjab,2022,1,Others,178159,125418506.96271203
punjab,2022,2,Merchant payments,35941880,28585688543.687046
punjab,2022,2,Peer-to-peer payments,25952349,100938068541.26062
punjab,2022,2,Recharge & bill payments,10161030,7652499714.013335
punjab,2022,2,Financial Services,50483,57234782.46271807
punjab,2022,2,Others,167081,111934787.80332904
punjab,2022,3,Merchant payments,43089589,32370885165.312702
punjab,2022,3,Peer-to-peer payments,29862592,107653378074.87231
punjab,2022,3,Recharge & bill payments,11017816,9119649328.792372
punjab,2022,3,Financial Services,57979,68249938.53956848
punjab,2022,3,Others,149921,107280498.83777893
punjab,2022,4,Merchant payments,48358802,38162493193.40967
punjab,2022,4,Peer-to-peer payments,32377106,120512767954.99376
punjab,2022,4,Recharge & bill payments,10895208,9248445985.684328
punjab,2022,4,Financial Services,62809,72160390.22791913
punjab,2022,4,Others,141255,111559653.62333827
punjab,2023,1,Merchant payments,50683710,37462999833.0
punjab,2023,1,Peer-to-peer payments,33701280,126365345151.0
punjab,2023,1,Recharge & bill payments,12305439,11478972029.0
punjab,2023,1,Financial Services,70521,79209681.0
punjab,2023,1,Others,149871,122150166.0
punjab,2023,2,Merchant payments,64565961,41553118124.0
punjab,2023,2,Peer-to-peer payments,39301140,140243650141.0
punjab,2023,2,Recharge & bill payments,13207924,12183745216.0
punjab,2023,2,Financial Services,76961,95312222.0
punjab,2023,2,Others,138303,105749751.0
punjab,2023,3,Merchant payments,74881815,46565196649.0
punjab,2023,3,Peer-to-peer payments,43379354,145286422875.0
punjab,2023,3,Recharge & bill payments,13684178,13149660821.0
punjab,2023,3,Financial Services,92473,129392229.0
punjab,2023,3,Others,123361,94910163.0
punjab,2023,4,Merchant payments,81248644,54620603519.0
punjab,2023,4,Peer-to-peer payments,47365190,161825075689.0
punjab,2023,4,Recharge & bill payments,13392115,14445536415.0
punjab,2023,4,Financial Services,102014,156978606.0
punjab,2023,4,Others,121032,91267936.0
rajasthan,2021,1,Peer-to-peer payments,116733195,408190388154.2274
rajasthan,2021,1,Merchant payments,96394132,61936457709.223076
rajasthan,2021,1,Recharge & bill payments,38919519,20855464604.344055
rajasthan,2021,1,Financial Services,192936,162581466.93308985
rajasthan,2021,1,Others,491137,347689722.9177618
rajasthan,2021,2,Peer-to-peer payments,139277445,467784146764.7472
rajasthan,2021,2,Merchant payments,97860493,69922875807.46701
rajasthan,2021,2,Recharge & bill payments,49501703,23387103755.819714
rajasthan,2021,2,Financial Services,216441,186606893.61035594
rajasthan,2021,2,Others,620957,422031947.60023904
rajasthan,2021,3,Peer-to-peer payments,181742972,575912799217.8965
rajasthan,2021,3,Merchant payments,167819345,105548321875.05884
rajasthan,2021,3,Recharge & bill payments,49709657,28335516739.41771
rajasthan,2021,3,Financial Services,197211,190362135.86135098
rajasthan,2021,3,Others,815568,524328574.25040925
rajasthan,2021,4,Merchant payments,221774624,151967969235.0213
rajasthan,2021,4,Peer-to-peer payments,212937264,718215327365.9165
rajasthan,2021,4,Recharge & bill payments,51610607,32831163302.92643
rajasthan,2021,4,Financial Services,265091,263180819.6932125
rajasthan,2021,4,Others,1034011,656777820.7586894
rajasthan,2022,1,Merchant payments,267467038,171182113048.26318
rajasthan,2022,1,Peer-to-peer payments,241739380,814525435614.1678
rajasthan,2022,1,Recharge & bill payments,54555117,35542881861.07577
rajasthan,2022,1,Financial Services,244029,243340851.71204624
rajasthan,2022,1,Others,956656,556409604.9103613
rajasthan,2022,2,Merchant payments,336900860,208238945148.44
rajasthan,2022,2,Peer-to-peer payments,263380560,905641041298.7231
rajasthan,2022,2,Recharge & bill payments,59879660,38325678033.564705
rajasthan,2022,2,Financial Services,170705,175399371.37748802
rajasthan,2022,2,Others,838365,452454748.2866859
rajasthan,2022,3,Merchant payments,398104319,230609701751.02283
rajasthan,2022,3,Peer-to-peer payments,299383118,961209376585.5621
rajasthan,2022,3,Recharge & bill payments,69118763,46000391408.24405
rajasthan,2022,3,Financial Services,215235,220271929.84233993
rajasthan,2022,3,Others,719925,449514643.6055006
rajasthan,2022,4,Merchant payments,457778005,275194969877.524
rajasthan,2022,4,Peer-to-peer payments,334316758,1130380720682.5203
rajasthan,2022,4,Recharge & bill payments,72510470,50609988781.94313
rajasthan,2022,4,Financial Services,244442,270658680.97924906
rajasthan,2022,4,Others,725173,500361375.69058275
rajasthan,2023,1,Merchant payments,484552414,276693132279.0
rajasthan,2023,1,Peer-to-peer payments,353301155,1216864232698.0
rajasthan,2023,1,Recharge & bill payments,82232131,60583110261.0
rajasthan,2023,1,Financial Services,259195,274450998.0
rajasthan,2023,1,Others,751791,498449614.0
rajasthan,2023,2,Merchant payments,592487449,310487787699.0
rajasthan,2023,2,Peer-to-peer payments,389865502,1321457235324.0
rajasthan,2023,2,Recharge & bill payments,90082184,65720609268.0
rajasthan,2023,2,Financial Services,289948,328805088.0
rajasthan,2023,2,Others,734255,461148921.0
rajasthan,2023,3,Merchant payments,704324393,341799936129.0
rajasthan,2023,3,Peer-to-peer payments,438800339,1385976868598.0
rajasthan,2023,3,Recharge & bill payments,93085762,71540658202.0
rajasthan,2023,3,Financial Services,359675,484002475.0
rajasthan,2023,3,Others,661998,423978212.0
rajasthan,2023,4,Merchant payments,766981185,396873110176.0
rajasthan,2023,4,Peer-to-peer payments,484250991,1587157118494.0
rajasthan,2023,4,Recharge & bill payments,97092812,81348244193.0
rajasthan,2023,4,Financial Services,443168,570385125.0
rajasthan,2023,4,Others,703998,430749813.0
sikkim,2021,1,Peer-to-peer payments,403703,1965492629.578867
sikkim,2021,1,Recharge & bill payments,279679,93174110.112334
sikkim,2021,1,Merchant payments,112925,154183320.1372872
sikkim,2021,1,Financial Services,1844,3027799.2784099854
sikkim,2021,1,Others,2038,1789867.7338266163
sikkim,2021,2,Peer-to-peer payments,473141,2125758496.616091
sikkim,2021,2,Recharge & bill payments,345495,103846501.52404109
sikkim,2021,2,Merchant payments,153671,190473176.21848944
sikkim,2021,2,Financial Services,1865,2851874.287465013
sikkim,2021,2,Others,2542,1969531.0292125773
sikkim,2021,3,Peer-to-peer payments,595826,2582075089.383399
sikkim,2021,3,Recharge & bill payments,346173,111613776.75942023
sikkim,2021,3,Merchant payments,213808,290732930.46291006
sikkim,2021,3,Financial Services,1689,2624558.3857180667
sikkim,2021,3,Others,3098,2290508.8169457563
sikkim,2021,4,Peer-to-peer payments,831597,3548508409.656125
sikkim,2021,4,Recharge & bill payments,376078,136473754.40071422
sikkim,2021,4,Merchant payments,369343,504586163.5569785
sikkim,2021,4,Financial Services,2269,3162023.7210206646
sikkim,2021,4,Others,5058,4052910.300969372
sikkim,2022,1,Peer-to-peer payments,916940,3650961081.00263
sikkim,2022,1,Merchant payments,449273,570784579.6670712
sikkim,2022,1,Recharge & bill payments,371579,139135962.10369253
sikkim,2022,1,Financial Services,2124,3062332.163804472
sikkim,2022,1,Others,4386,3487320.9262269526
sikkim,2022,2,Peer-to-peer payments,1198014,4596501308.195931
sikkim,2022,2,Merchant payments,706658,847497607.0893551
sikkim,2022,2,Recharge & bill payments,411189,162174479.6973383
sikkim,2022,2,Financial Services,1758,1861284.7969863976
sikkim,2022,2,Others,4462,3070990.527526753
sikkim,2022,3,Peer-to-peer payments,1222037,4173703593.656705
sikkim,2022,3,Merchant payments,772650,830361400.9603965
sikkim,2022,3,Recharge & bill payments,397207,153567926.32171312
sikkim,2022,3,Financial Services,1538,2851319.5479129553
sikkim,2022,3,Others,3326,2396303.4047308513
sikkim,2022,4,Peer-to-peer payments,1548662,5175155338.821596
sikkim,2022,4,Merchant payments,1033541,1096220774.255463
sikkim,2022,4,Recharge & bill payments,470639,181281682.32208142
sikkim,2022,4,Financial Services,2049,2701971.788609252
sikkim,2022,4,Others,3448,3025622.2320622765
sikkim,2023,1,Peer-to-peer payments,1779090,5451626602.0
sikkim,2023,1,Merchant payments,1067585,1091745064.0
sikkim,2023,1,Recharge & bill payments,543957,213517668.0
sikkim,2023,1,Financial Services,2603,2801184.0
sikkim,2023,1,Others,2893,2877504.0
sikkim,2023,2,Peer-to-peer payments,2196285,6799375282.0
sikkim,2023,2,Merchant payments,1616549,1523202088.0
sikkim,2023,2,Recharge & bill payments,594826,251468530.0
sikkim,2023,2,Financial Services,2790,3457083.0
sikkim,2023,2,Others,2517,2847453.0
sikkim,2023,3,Peer-to-peer payments,2187102,6245427022.0
sikkim,2023,3,Merchant payments,2011690,1619166618.0
sikkim,2023,3,Recharge & bill payments,600784,233423001.0
sikkim,2023,3,Financial Services,3289,7262131.0
sikkim,2023,3,Others,2072,1958649.0
sikkim,2023,4,Peer-to-peer payments,2165502,6467541154.0
sikkim,2023,4,Merchant payments,2124031,1877772225.0
sikkim,2023,4,Recharge & bill payments,562618,235242389.0
sikkim,2023,4,Financial Services,3357,7657246.0
sikkim,2023,4,Others,1816,2395457.0
tamil-nadu,2021,1,Peer-to-peer payments,57446279,206405230307.9611
tamil-nadu,2021,1,Merchant payments,53811885,30722779534.582508
tamil-nadu,2021,1,Recharge & bill payments,24826273,11115915388.739548
tamil-nadu,2021,1,Financial Services,170620,215319360.4840321
tamil-nadu,2021,1,Others,301617,208899281.88347316
tamil-nadu,2021,2,Peer-to-peer payments,60812902,216379027686.30246
tamil-nadu,2021,2,Merchant payments,52048347,33504798112.88382
tamil-nadu,2021,2,Recharge & bill payments,32753032,13155346942.255478
tamil-nadu,2021,2,Financial Services,192614,225113402.6634022
tamil-nadu,2021,2,Others,351547,223054882.44675264
tamil-nadu,2021,3,Merchant payments,85074941,52932187058.575195
tamil-nadu,2021,3,Peer-to-peer payments,83833356,296121079294.8346
tamil-nadu,2021,3,Recharge & bill payments,34751691,15613287081.611631
tamil-nadu,2021,3,Financial Services,182097,246146707.2790811
tamil-nadu,2021,3,Others,515319,294622911.6328684
tamil-nadu,2021,4,Merchant payments,117578360,70539086832.13815
tamil-nadu,2021,4,Peer-to-peer payments,104493071,353529424598.23047
tamil-nadu,2021,4,Recharge & bill payments,36163870,18979178477.53405
tamil-nadu,2021,4,Financial Services,228761,275850497.094934
tamil-nadu,2021,4,Others,691914,400412189.80491126
tamil-nadu,2022,1,Merchant payments,139788772,81798208975.87326
tamil-nadu,2022,1,Peer-to-peer payments,119383791,409631710258.4541
tamil-nadu,2022,1,Recharge & bill payments,34579431,20705079141.096962
tamil-nadu,2022,1,Financial Services,241201,298216135.377552
tamil-nadu,2022,1,Others,579955,355987089.8306444
tamil-nadu,2022,2,Merchant payments,179245529,100813133534.0309
tamil-nadu,2022,2,Peer-to-peer payments,136341691,464333108374.5711
tamil-nadu,2022,2,Recharge & bill payments,38257271,24477663683.793488
tamil-nadu,2022,2,Financial Services,202498,233054908.96978933
tamil-nadu,2022,2,Others,459948,277767177.03123105
tamil-nadu,2022,3,Merchant payments,202149276,109801011246.16069
tamil-nadu,2022,3,Peer-to-peer payments,148805657,493880482824.984
tamil-nadu,2022,3,Recharge & bill payments,41919063,27694221703.16715
tamil-nadu,2022,3,Financial Services,217741,238069828.1652185
tamil-nadu,2022,3,Others,404438,265434770.79138052
tamil-nadu,2022,4,Merchant payments,229308285,118847998736.56468
tamil-nadu,2022,4,Peer-to-peer payments,162920305,526511418812.7734
tamil-nadu,2022,4,Recharge & bill payments,43391904,29719449171.386997
tamil-nadu,2022,4,Financial Services,295740,334812023.56560165
tamil-nadu,2022,4,Others,400402,275988847.1474179
tamil-nadu,2023,1,Merchant payments,248540772,124250251559.0
tamil-nadu,2023,1,Peer-to-peer payments,169269032,554678365256.0
tamil-nadu,2023,1,Recharge & bill payments,42745926,36069237413.0
tamil-nadu,2023,1,Financial Services,281287,303893116.0
tamil-nadu,2023,1,Others,375370,281926174.0
tamil-nadu,2023,2,Merchant payments,270279446,132952561597.0
tamil-nadu,2023,2,Peer-to-peer payments,181169979,603065358975.0
